Id,y
45969,2
45970,1
45971,0
45972,3
45973,3
45974,1
45975,1
45976,3
45977,3
45978,1
45979,2
45980,0
45981,2
45982,0
45983,1
45984,4
45985,1
45986,1
45987,3
45988,1
45989,4
45990,1
45991,2
45992,1
45993,2
45994,2
45995,1
45996,2
45997,1
45998,3
45999,0
46000,0
46001,1
46002,2
46003,1
46004,2
46005,1
46006,3
46007,2
46008,1
46009,1
46010,1
46011,4
46012,0
46013,4
46014,2
46015,1
46016,3
46017,2
46018,0
46019,4
46020,1
46021,1
46022,0
46023,3
46024,1
46025,1
46026,0
46027,4
46028,4
46029,3
46030,0
46031,1
46032,4
46033,1
46034,0
46035,1
46036,1
46037,3
46038,4
46039,4
46040,1
46041,3
46042,0
46043,1
46044,0
46045,0
46046,1
46047,4
46048,2
46049,2
46050,3
46051,4
46052,4
46053,0
46054,3
46055,3
46056,2
46057,0
46058,2
46059,0
46060,3
46061,1
46062,0
46063,1
46064,3
46065,4
46066,0
46067,3
46068,1
46069,2
46070,3
46071,3
46072,3
46073,3
46074,1
46075,1
46076,2
46077,3
46078,0
46079,0
46080,3
46081,1
46082,2
46083,1
46084,3
46085,1
46086,4
46087,1
46088,2
46089,3
46090,1
46091,0
46092,2
46093,1
46094,3
46095,1
46096,3
46097,0
46098,4
46099,3
46100,3
46101,2
46102,1
46103,4
46104,0
46105,2
46106,1
46107,3
46108,3
46109,2
46110,0
46111,2
46112,1
46113,1
46114,2
46115,0
46116,0
46117,2
46118,2
46119,2
46120,3
46121,1
46122,3
46123,2
46124,2
46125,1
46126,4
46127,1
46128,3
46129,2
46130,1
46131,3
46132,1
46133,1
46134,3
46135,3
46136,1
46137,1
46138,2
46139,2
46140,1
46141,3
46142,1
46143,1
46144,0
46145,4
46146,1
46147,3
46148,2
46149,1
46150,3
46151,2
46152,3
46153,3
46154,0
46155,1
46156,2
46157,1
46158,3
46159,3
46160,0
46161,3
46162,2
46163,1
46164,4
46165,1
46166,2
46167,4
46168,2
46169,1
46170,4
46171,3
46172,1
46173,2
46174,3
46175,2
46176,3
46177,2
46178,2
46179,2
46180,2
46181,3
46182,1
46183,4
46184,1
46185,2
46186,2
46187,1
46188,2
46189,1
46190,1
46191,3
46192,2
46193,1
46194,3
46195,4
46196,1
46197,1
46198,0
46199,0
46200,4
46201,4
46202,1
46203,4
46204,4
46205,2
46206,4
46207,0
46208,3
46209,3
46210,3
46211,3
46212,1
46213,3
46214,0
46215,3
46216,4
46217,3
46218,1
46219,3
46220,3
46221,4
46222,1
46223,4
46224,4
46225,1
46226,0
46227,2
46228,2
46229,3
46230,0
46231,2
46232,3
46233,2
46234,1
46235,0
46236,0
46237,2
46238,4
46239,4
46240,4
46241,3
46242,1
46243,1
46244,0
46245,1
46246,1
46247,4
46248,1
46249,2
46250,4
46251,2
46252,2
46253,2
46254,2
46255,3
46256,4
46257,1
46258,2
46259,4
46260,2
46261,1
46262,2
46263,2
46264,1
46265,2
46266,2
46267,1
46268,3
46269,1
46270,2
46271,3
46272,4
46273,2
46274,1
46275,3
46276,3
46277,2
46278,0
46279,4
46280,3
46281,3
46282,3
46283,3
46284,3
46285,2
46286,2
46287,2
46288,1
46289,1
46290,3
46291,1
46292,0
46293,1
46294,2
46295,3
46296,1
46297,2
46298,0
46299,2
46300,3
46301,3
46302,1
46303,3
46304,3
46305,1
46306,2
46307,1
46308,2
46309,3
46310,2
46311,1
46312,3
46313,4
46314,1
46315,2
46316,3
46317,0
46318,1
46319,4
46320,2
46321,3
46322,4
46323,1
46324,4
46325,1
46326,1
46327,1
46328,0
46329,1
46330,3
46331,3
46332,2
46333,3
46334,4
46335,1
46336,3
46337,2
46338,4
46339,3
46340,3
46341,2
46342,1
46343,4
46344,0
46345,2
46346,3
46347,1
46348,2
46349,1
46350,1
46351,1
46352,1
46353,4
46354,1
46355,0
46356,3
46357,2
46358,0
46359,2
46360,2
46361,2
46362,3
46363,2
46364,1
46365,1
46366,3
46367,1
46368,2
46369,2
46370,1
46371,2
46372,1
46373,4
46374,3
46375,3
46376,1
46377,3
46378,2
46379,4
46380,1
46381,0
46382,3
46383,1
46384,0
46385,2
46386,3
46387,3
46388,1
46389,1
46390,3
46391,1
46392,2
46393,2
46394,0
46395,3
46396,3
46397,3
46398,4
46399,4
46400,3
46401,4
46402,2
46403,4
46404,2
46405,4
46406,2
46407,2
46408,4
46409,2
46410,3
46411,0
46412,0
46413,2
46414,3
46415,2
46416,1
46417,2
46418,1
46419,1
46420,2
46421,1
46422,0
46423,1
46424,0
46425,1
46426,4
46427,4
46428,4
46429,3
46430,1
46431,2
46432,1
46433,1
46434,0
46435,2
46436,3
46437,2
46438,1
46439,1
46440,2
46441,2
46442,3
46443,1
46444,2
46445,1
46446,3
46447,4
46448,3
46449,3
46450,3
46451,4
46452,1
46453,2
46454,3
46455,3
46456,3
46457,2
46458,2
46459,3
46460,0
46461,0
46462,3
46463,0
46464,3
46465,3
46466,3
46467,4
46468,1
46469,3
46470,2
46471,0
46472,1
46473,3
46474,1
46475,1
46476,1
46477,1
46478,3
46479,1
46480,1
46481,2
46482,4
46483,2
46484,1
46485,4
46486,2
46487,1
46488,3
46489,1
46490,4
46491,3
46492,2
46493,1
46494,1
46495,3
46496,2
46497,1
46498,0
46499,3
46500,3
46501,1
46502,0
46503,0
46504,1
46505,4
46506,1
46507,0
46508,1
46509,2
46510,1
46511,3
46512,0
46513,3
46514,1
46515,3
46516,1
46517,2
46518,2
46519,4
46520,0
46521,1
46522,4
46523,1
46524,3
46525,3
46526,3
46527,1
46528,2
46529,1
46530,2
46531,3
46532,0
46533,2
46534,0
46535,2
46536,4
46537,1
46538,3
46539,1
46540,1
46541,3
46542,4
46543,0
46544,2
46545,3
46546,3
46547,2
46548,2
46549,2
46550,1
46551,3
46552,1
46553,3
46554,1
46555,0
46556,2
46557,1
46558,3
46559,3
46560,4
46561,2
46562,2
46563,3
46564,2
46565,1
46566,2
46567,2
46568,1
46569,2
46570,1
46571,0
46572,0
46573,3
46574,0
46575,1
46576,4
46577,2
46578,3
46579,3
46580,1
46581,1
46582,2
46583,1
46584,1
46585,3
46586,1
46587,0
46588,3
46589,0
46590,4
46591,0
46592,3
46593,2
46594,3
46595,2
46596,0
46597,3
46598,1
46599,1
46600,1
46601,1
46602,1
46603,4
46604,4
46605,4
46606,2
46607,2
46608,1
46609,0
46610,2
46611,1
46612,3
46613,3
46614,3
46615,3
46616,1
46617,4
46618,3
46619,1
46620,1
46621,4
46622,0
46623,4
46624,2
46625,1
46626,4
46627,1
46628,4
46629,3
46630,1
46631,2
46632,1
46633,3
46634,1
46635,1
46636,2
46637,1
46638,4
46639,4
46640,3
46641,2
46642,1
46643,1
46644,1
46645,1
46646,2
46647,3
46648,1
46649,1
46650,3
46651,4
46652,1
46653,3
46654,4
46655,3
46656,0
46657,4
46658,1
46659,1
46660,1
46661,2
46662,3
46663,1
46664,3
46665,4
46666,0
46667,3
46668,0
46669,2
46670,3
46671,2
46672,1
46673,2
46674,0
46675,1
46676,3
46677,2
46678,1
46679,0
46680,3
46681,3
46682,2
46683,3
46684,4
46685,1
46686,3
46687,0
46688,1
46689,1
46690,1
46691,1
46692,4
46693,4
46694,0
46695,2
46696,1
46697,2
46698,2
46699,1
46700,2
46701,3
46702,1
46703,3
46704,4
46705,4
46706,2
46707,3
46708,1
46709,2
46710,2
46711,2
46712,0
46713,1
46714,3
46715,2
46716,1
46717,3
46718,4
46719,3
46720,3
46721,0
46722,3
46723,1
46724,2
46725,4
46726,1
46727,4
46728,3
46729,1
46730,3
46731,0
46732,3
46733,2
46734,1
46735,2
46736,2
46737,1
46738,1
46739,1
46740,1
46741,1
46742,1
46743,1
46744,4
46745,2
46746,2
46747,2
46748,3
46749,1
46750,2
46751,0
46752,1
46753,1
46754,4
46755,1
46756,3
46757,1
46758,0
46759,1
46760,1
46761,1
46762,4
46763,1
46764,1
46765,2
46766,2
46767,0
46768,0
46769,2
46770,1
46771,4
46772,2
46773,3
46774,0
46775,2
46776,3
46777,1
46778,1
46779,1
46780,0
46781,3
46782,3
46783,0
46784,4
46785,1
46786,2
46787,4
46788,1
46789,3
46790,3
46791,1
46792,1
46793,1
46794,1
46795,3
46796,1
46797,1
46798,2
46799,1
46800,2
46801,4
46802,3
46803,3
46804,0
46805,3
46806,2
46807,2
46808,1
46809,2
46810,1
46811,2
46812,2
46813,0
46814,2
46815,2
46816,4
46817,3
46818,0
46819,2
46820,3
46821,2
46822,2
46823,2
46824,2
46825,2
46826,3
46827,1
46828,1
46829,3
46830,1
46831,3
46832,2
46833,0
46834,1
46835,3
46836,1
46837,1
46838,1
46839,2
46840,3
46841,3
46842,0
46843,1
46844,4
46845,3
46846,1
46847,3
46848,0
46849,1
46850,1
46851,4
46852,1
46853,4
46854,0
46855,1
46856,2
46857,2
46858,1
46859,2
46860,3
46861,3
46862,1
46863,3
46864,3
46865,3
46866,2
46867,3
46868,3
46869,4
46870,4
46871,3
46872,2
46873,4
46874,1
46875,1
46876,3
46877,4
46878,1
46879,2
46880,2
46881,2
46882,4
46883,1
46884,2
46885,3
46886,3
46887,1
46888,2
46889,2
46890,2
46891,3
46892,2
46893,3
46894,1
46895,0
46896,1
46897,3
46898,3
46899,1
46900,1
46901,4
46902,3
46903,3
46904,3
46905,3
46906,3
46907,4
46908,0
46909,3
46910,3
46911,1
46912,1
46913,3
46914,3
46915,3
46916,0
46917,2
46918,0
46919,1
46920,4
46921,4
46922,2
46923,1
46924,3
46925,1
46926,1
46927,3
46928,4
46929,0
46930,1
46931,4
46932,2
46933,1
46934,2
46935,1
46936,0
46937,2
46938,3
46939,3
46940,1
46941,3
46942,2
46943,1
46944,4
46945,1
46946,4
46947,2
46948,4
46949,3
46950,1
46951,3
46952,2
46953,0
46954,4
46955,1
46956,2
46957,1
46958,0
46959,1
46960,4
46961,1
46962,2
46963,2
46964,1
46965,3
46966,2
46967,4
46968,2
46969,2
46970,2
46971,1
46972,1
46973,2
46974,3
46975,4
46976,2
46977,1
46978,1
46979,4
46980,1
46981,3
46982,3
46983,4
46984,3
46985,0
46986,0
46987,2
46988,3
46989,1
46990,3
46991,1
46992,3
46993,3
46994,2
46995,3
46996,1
46997,3
46998,4
46999,1
47000,2
47001,3
47002,1
47003,1
47004,1
47005,0
47006,0
47007,3
47008,3
47009,3
47010,2
47011,2
47012,4
47013,1
47014,2
47015,3
47016,4
47017,3
47018,2
47019,2
47020,1
47021,2
47022,0
47023,3
47024,2
47025,0
47026,4
47027,3
47028,0
47029,2
47030,2
47031,1
47032,1
47033,3
47034,1
47035,2
47036,2
47037,0
47038,1
47039,3
47040,1
47041,3
47042,4
47043,2
47044,2
47045,1
47046,3
47047,1
47048,2
47049,4
47050,2
47051,1
47052,0
47053,1
47054,3
47055,1
47056,1
47057,3
47058,4
47059,4
47060,1
47061,0
47062,1
47063,0
47064,2
47065,0
47066,4
47067,1
47068,0
47069,0
47070,2
47071,0
47072,4
47073,1
47074,0
47075,2
47076,1
47077,1
47078,3
47079,2
47080,1
47081,2
47082,1
47083,1
47084,1
47085,2
47086,0
47087,4
47088,3
47089,0
47090,3
47091,0
47092,2
47093,4
47094,4
47095,1
47096,0
47097,3
47098,1
47099,2
47100,4
47101,1
47102,1
47103,2
47104,3
47105,2
47106,0
47107,0
47108,1
47109,1
47110,1
47111,1
47112,2
47113,2
47114,1
47115,3
47116,1
47117,1
47118,1
47119,4
47120,2
47121,1
47122,2
47123,1
47124,3
47125,1
47126,3
47127,1
47128,2
47129,1
47130,3
47131,4
47132,2
47133,2
47134,4
47135,4
47136,1
47137,2
47138,1
47139,2
47140,1
47141,1
47142,3
47143,3
47144,3
47145,1
47146,2
47147,3
47148,3
47149,2
47150,1
47151,3
47152,1
47153,0
47154,3
47155,1
47156,2
47157,4
47158,2
47159,1
47160,4
47161,1
47162,1
47163,0
47164,1
47165,2
47166,3
47167,0
47168,3
47169,3
47170,3
47171,3
47172,4
47173,0
47174,1
47175,0
47176,2
47177,3
47178,0
47179,3
47180,3
47181,4
47182,2
47183,3
47184,3
47185,2
47186,2
47187,4
47188,4
47189,2
47190,1
47191,1
47192,1
47193,3
47194,3
47195,4
47196,3
47197,1
47198,3
47199,3
47200,2
47201,0
47202,3
47203,1
47204,1
47205,3
47206,0
47207,2
47208,0
47209,1
47210,1
47211,4
47212,3
47213,0
47214,1
47215,1
47216,1
47217,3
47218,1
47219,1
47220,2
47221,2
47222,1
47223,4
47224,2
47225,2
47226,3
47227,3
47228,3
47229,1
47230,2
47231,3
47232,3
47233,1
47234,1
47235,3
47236,3
47237,2
47238,0
47239,4
47240,4
47241,1
47242,1
47243,2
47244,2
47245,3
47246,4
47247,2
47248,1
47249,1
47250,3
47251,3
47252,1
47253,3
47254,3
47255,4
47256,2
47257,1
47258,1
47259,3
47260,4
47261,2
47262,3
47263,3
47264,3
47265,3
47266,1
47267,3
47268,3
47269,3
47270,2
47271,1
47272,2
47273,1
47274,1
47275,1
47276,0
47277,4
47278,4
47279,2
47280,1
47281,1
47282,1
47283,2
47284,4
47285,3
47286,4
47287,3
47288,3
47289,1
47290,1
47291,3
47292,4
47293,1
47294,3
47295,2
47296,1
47297,1
47298,3
47299,1
47300,1
47301,4
47302,3
47303,1
47304,2
47305,1
47306,0
47307,4
47308,1
47309,1
47310,3
47311,3
47312,2
47313,1
47314,0
47315,3
47316,3
47317,1
47318,4
47319,2
47320,1
47321,3
47322,1
47323,0
47324,2
47325,1
47326,4
47327,1
47328,1
47329,1
47330,1
47331,1
47332,1
47333,1
47334,2
47335,3
47336,4
47337,1
47338,1
47339,4
47340,1
47341,0
47342,3
47343,2
47344,3
47345,3
47346,2
47347,4
47348,1
47349,1
47350,2
47351,0
47352,1
47353,0
47354,3
47355,3
47356,2
47357,0
47358,2
47359,1
47360,2
47361,3
47362,0
47363,3
47364,2
47365,3
47366,1
47367,1
47368,1
47369,0
47370,1
47371,0
47372,2
47373,0
47374,4
47375,1
47376,0
47377,1
47378,0
47379,1
47380,2
47381,4
47382,0
47383,2
47384,0
47385,1
47386,3
47387,1
47388,2
47389,2
47390,3
47391,0
47392,3
47393,2
47394,4
47395,1
47396,1
47397,3
47398,4
47399,0
47400,2
47401,2
47402,1
47403,1
47404,2
47405,0
47406,1
47407,3
47408,0
47409,0
47410,4
47411,1
47412,4
47413,2
47414,3
47415,3
47416,1
47417,1
47418,3
47419,1
47420,0
47421,4
47422,2
47423,3
47424,4
47425,4
47426,3
47427,4
47428,4
47429,0
47430,0
47431,1
47432,1
47433,0
47434,2
47435,2
47436,1
47437,0
47438,3
47439,2
47440,3
47441,0
47442,1
47443,2
47444,4
47445,3
47446,0
47447,1
47448,0
47449,2
47450,0
47451,2
47452,2
47453,3
47454,2
47455,1
47456,4
47457,2
47458,0
47459,2
47460,4
47461,1
47462,0
47463,3
47464,2
47465,1
47466,1
47467,1
47468,1
47469,2
47470,2
47471,3
47472,2
47473,2
47474,1
47475,4
47476,3
47477,4
47478,2
47479,1
47480,1
47481,1
47482,2
47483,3
47484,2
47485,0
47486,1
47487,1
47488,2
47489,3
47490,1
47491,1
47492,3
47493,1
47494,1
47495,1
47496,3
47497,1
47498,3
47499,2
47500,2
47501,3
47502,1
47503,2
47504,0
47505,1
47506,1
47507,0
47508,1
47509,3
47510,2
47511,2
47512,1
47513,3
47514,3
47515,2
47516,2
47517,3
47518,2
47519,1
47520,1
47521,4
47522,0
47523,2
47524,2
47525,1
47526,4
47527,2
47528,4
47529,3
47530,3
47531,4
47532,3
47533,1
47534,1
47535,4
47536,4
47537,3
47538,1
47539,3
47540,3
47541,2
47542,2
47543,1
47544,3
47545,4
47546,2
47547,2
47548,1
47549,1
47550,1
47551,2
47552,1
47553,0
47554,4
47555,3
47556,2
47557,2
47558,3
47559,3
47560,2
47561,2
47562,4
47563,1
47564,2
47565,1
47566,2
47567,4
47568,1
47569,0
47570,1
47571,4
47572,1
47573,0
47574,3
47575,1
47576,2
47577,2
47578,4
47579,3
47580,1
47581,2
47582,2
47583,2
47584,4
47585,0
47586,2
47587,4
47588,2
47589,2
47590,3
47591,2
47592,1
47593,3
47594,2
47595,3
47596,2
47597,2
47598,2
47599,1
47600,1
47601,1
47602,3
47603,3
47604,4
47605,2
47606,2
47607,2
47608,1
47609,1
47610,3
47611,2
47612,1
47613,4
47614,3
47615,1
47616,1
47617,2
47618,2
47619,3
47620,2
47621,1
47622,1
47623,3
47624,1
47625,1
47626,0
47627,3
47628,1
47629,0
47630,0
47631,3
47632,2
47633,1
47634,3
47635,4
47636,2
47637,4
47638,1
47639,2
47640,2
47641,1
47642,1
47643,3
47644,1
47645,2
47646,4
47647,3
47648,0
47649,1
47650,2
47651,4
47652,1
47653,4
47654,4
47655,4
47656,2
47657,4
47658,3
47659,1
47660,3
47661,1
47662,3
47663,3
47664,2
47665,1
47666,1
47667,2
47668,1
47669,0
47670,2
47671,3
47672,4
47673,2
47674,2
47675,1
47676,1
47677,1
47678,3
47679,2
47680,1
47681,2
47682,3
47683,0
47684,2
47685,2
47686,1
47687,3
47688,2
47689,0
47690,1
47691,2
47692,4
47693,2
47694,2
47695,1
47696,4
47697,2
47698,1
47699,2
47700,1
47701,4
47702,2
47703,3
47704,3
47705,1
47706,0
47707,3
47708,3
47709,3
47710,2
47711,1
47712,4
47713,2
47714,0
47715,2
47716,1
47717,1
47718,4
47719,0
47720,3
47721,2
47722,1
47723,1
47724,2
47725,1
47726,3
47727,4
47728,3
47729,4
47730,1
47731,1
47732,3
47733,2
47734,1
47735,2
47736,3
47737,4
47738,3
47739,1
47740,1
47741,4
47742,1
47743,1
47744,4
47745,1
47746,3
47747,1
47748,0
47749,3
47750,0
47751,1
47752,2
47753,2
47754,1
47755,3
47756,1
47757,2
47758,2
47759,3
47760,1
47761,4
47762,0
47763,3
47764,1
47765,2
47766,0
47767,1
47768,4
47769,3
47770,1
47771,3
47772,2
47773,4
47774,3
47775,1
47776,1
47777,2
47778,1
47779,2
47780,3
47781,0
47782,1
47783,4
47784,1
47785,2
47786,2
47787,0
47788,0
47789,3
47790,3
47791,0
47792,2
47793,4
47794,0
47795,4
47796,1
47797,2
47798,1
47799,1
47800,0
47801,0
47802,4
47803,0
47804,4
47805,4
47806,0
47807,2
47808,4
47809,3
47810,0
47811,0
47812,1
47813,0
47814,0
47815,2
47816,3
47817,4
47818,1
47819,1
47820,0
47821,3
47822,0
47823,2
47824,2
47825,3
47826,2
47827,1
47828,0
47829,1
47830,4
47831,3
47832,0
47833,2
47834,3
47835,4
47836,1
47837,2
47838,3
47839,1
47840,1
47841,0
47842,0
47843,2
47844,2
47845,0
47846,3
47847,3
47848,4
47849,1
47850,1
47851,0
47852,4
47853,0
47854,1
47855,3
47856,4
47857,3
47858,3
47859,0
47860,3
47861,2
47862,1
47863,3
47864,3
47865,3
47866,2
47867,4
47868,0
47869,2
47870,2
47871,0
47872,1
47873,1
47874,1
47875,2
47876,2
47877,3
47878,3
47879,0
47880,0
47881,3
47882,1
47883,0
47884,3
47885,4
47886,4
47887,1
47888,2
47889,1
47890,3
47891,2
47892,0
47893,1
47894,2
47895,0
47896,3
47897,2
47898,2
47899,3
47900,1
47901,1
47902,2
47903,2
47904,1
47905,1
47906,3
47907,1
47908,4
47909,1
47910,3
47911,1
47912,3
47913,4
47914,2
47915,0
47916,4
47917,2
47918,2
47919,1
47920,1
47921,1
47922,2
47923,2
47924,4
47925,4
47926,2
47927,1
47928,0
47929,0
47930,4
47931,2
47932,4
47933,3
47934,1
47935,1
47936,3
47937,2
47938,1
47939,0
47940,3
47941,3
47942,2
47943,1
47944,2
47945,1
47946,0
47947,2
47948,1
47949,3
47950,4
47951,4
47952,2
47953,1
47954,2
47955,0
47956,3
47957,0
47958,1
47959,3
47960,1
47961,3
47962,3
47963,2
47964,1
47965,1
47966,3
47967,3
47968,3
47969,2
47970,1
47971,0
47972,3
47973,3
47974,1
47975,0
47976,3
47977,1
47978,3
47979,4
47980,3
47981,1
47982,1
47983,2
47984,3
47985,1
47986,1
47987,2
47988,1
47989,3
47990,1
47991,2
47992,3
47993,1
47994,1
47995,3
47996,3
47997,2
47998,1
47999,0
48000,2
48001,2
48002,1
48003,2
48004,0
48005,1
48006,0
48007,1
48008,2
48009,1
48010,3
48011,1
48012,1
48013,4
48014,2
48015,3
48016,3
48017,1
48018,3
48019,4
48020,0
48021,0
48022,3
48023,1
48024,0
48025,3
48026,4
48027,4
48028,1
48029,3
48030,1
48031,0
48032,2
48033,1
48034,3
48035,3
48036,1
48037,4
48038,0
48039,0
48040,0
48041,1
48042,4
48043,2
48044,4
48045,4
48046,3
48047,1
48048,2
48049,3
48050,3
48051,2
48052,3
48053,2
48054,1
48055,3
48056,4
48057,2
48058,3
48059,3
48060,3
48061,2
48062,3
48063,1
48064,3
48065,3
48066,3
48067,3
48068,1
48069,2
48070,0
48071,3
48072,1
48073,1
48074,0
48075,2
48076,2
48077,0
48078,2
48079,1
48080,3
48081,4
48082,3
48083,3
48084,1
48085,3
48086,2
48087,2
48088,1
48089,3
48090,1
48091,3
48092,2
48093,3
48094,3
48095,1
48096,3
48097,1
48098,4
48099,1
48100,4
48101,2
48102,4
48103,1
48104,1
48105,3
48106,1
48107,2
48108,0
48109,3
48110,1
48111,3
48112,2
48113,1
48114,3
48115,3
48116,0
48117,2
48118,2
48119,2
48120,3
48121,2
