Id,y
45851,2
45852,1
45853,2
45854,3
45855,3
45856,3
45857,4
45858,1
45859,1
45860,1
45861,1
45862,1
45863,1
45864,4
45865,3
45866,2
45867,2
45868,1
45869,4
45870,3
45871,3
45872,3
45873,4
45874,1
45875,1
45876,1
45877,4
45878,2
45879,3
45880,4
45881,4
45882,1
45883,4
45884,2
45885,2
45886,3
45887,1
45888,3
45889,1
45890,1
45891,4
45892,1
45893,1
45894,3
45895,1
45896,4
45897,1
45898,1
45899,1
45900,2
45901,4
45902,1
45903,2
45904,2
45905,1
45906,1
45907,3
45908,2
45909,2
45910,1
45911,1
45912,1
45913,1
45914,2
45915,1
45916,3
45917,2
45918,3
45919,1
45920,4
45921,1
45922,1
45923,4
45924,1
45925,1
45926,1
45927,1
45928,1
45929,1
45930,4
45931,4
45932,3
45933,2
45934,3
45935,1
45936,2
45937,4
45938,1
45939,4
45940,1
45941,2
45942,1
45943,1
45944,1
45945,4
45946,1
45947,3
45948,1
45949,1
45950,1
45951,1
45952,1
45953,1
45954,1
45955,3
45956,1
45957,1
45958,1
45959,4
45960,4
45961,1
45962,1
45963,1
45964,1
45965,1
45966,1
45967,2
45968,2
45969,2
45970,1
45971,2
45972,1
45973,1
45974,3
45975,3
45976,3
45977,3
45978,1
45979,4
45980,4
45981,1
45982,1
45983,1
45984,4
45985,3
45986,1
45987,1
45988,1
45989,1
45990,1
45991,1
45992,3
45993,1
45994,1
45995,3
45996,2
45997,1
45998,1
45999,1
46000,1
46001,1
46002,1
46003,1
46004,3
46005,1
46006,3
46007,1
46008,1
46009,3
46010,3
46011,2
46012,4
46013,4
46014,2
46015,1
46016,3
46017,1
46018,1
46019,4
46020,1
46021,3
46022,4
46023,3
46024,3
46025,1
46026,4
46027,4
46028,4
46029,1
46030,1
46031,3
46032,1
46033,1
46034,2
46035,1
46036,3
46037,1
46038,4
46039,1
46040,1
46041,1
46042,2
46043,2
46044,2
46045,4
46046,2
46047,4
46048,1
46049,1
46050,3
46051,4
46052,4
46053,1
46054,3
46055,3
46056,1
46057,1
46058,4
46059,1
46060,3
46061,1
46062,2
46063,3
46064,2
46065,4
46066,4
46067,1
46068,3
46069,2
46070,3
46071,3
46072,1
46073,3
46074,1
46075,1
46076,1
46077,3
46078,2
46079,4
46080,2
46081,3
46082,4
46083,3
46084,1
46085,1
46086,1
46087,1
46088,2
46089,1
46090,1
46091,4
46092,1
46093,1
46094,3
46095,1
46096,1
46097,1
46098,4
46099,1
46100,3
46101,1
46102,1
46103,1
46104,4
46105,1
46106,1
46107,1
46108,3
46109,1
46110,4
46111,1
46112,3
46113,1
46114,1
46115,2
46116,1
46117,1
46118,1
46119,2
46120,3
46121,1
46122,1
46123,1
46124,1
46125,1
46126,4
46127,1
46128,1
46129,3
46130,1
46131,1
46132,3
46133,1
46134,1
46135,3
46136,1
46137,1
46138,1
46139,4
46140,1
46141,3
46142,1
46143,1
46144,1
46145,1
46146,1
46147,3
46148,1
46149,1
46150,1
46151,1
46152,3
46153,3
46154,2
46155,1
46156,1
46157,1
46158,1
46159,1
46160,1
46161,1
46162,2
46163,3
46164,2
46165,3
46166,1
46167,4
46168,1
46169,1
46170,2
46171,3
46172,1
46173,3
46174,1
46175,4
46176,3
46177,1
46178,1
46179,2
46180,1
46181,2
46182,1
46183,2
46184,1
46185,1
46186,2
46187,1
46188,1
46189,3
46190,1
46191,3
46192,2
46193,1
46194,3
46195,1
46196,1
46197,1
46198,4
46199,4
46200,4
46201,4
46202,3
46203,1
46204,4
46205,4
46206,4
46207,4
46208,1
46209,1
46210,3
46211,3
46212,1
46213,3
46214,2
46215,1
46216,3
46217,1
46218,1
46219,3
46220,1
46221,4
46222,3
46223,4
46224,4
46225,1
46226,2
46227,1
46228,1
46229,1
46230,4
46231,1
46232,1
46233,1
46234,3
46235,1
46236,2
46237,1
46238,1
46239,2
46240,4
46241,3
46242,3
46243,3
46244,4
46245,1
46246,4
46247,2
46248,1
46249,1
46250,1
46251,1
46252,3
46253,3
46254,3
46255,3
46256,2
46257,1
46258,1
46259,4
46260,1
46261,1
46262,2
46263,1
46264,3
46265,1
46266,2
46267,3
46268,1
46269,1
46270,1
46271,1
46272,2
46273,2
46274,1
46275,1
46276,3
46277,1
46278,2
46279,1
46280,1
46281,1
46282,1
46283,3
46284,1
46285,2
46286,2
46287,1
46288,1
46289,3
46290,1
46291,1
46292,4
46293,1
46294,1
46295,1
46296,1
46297,3
46298,1
46299,1
46300,3
46301,1
46302,1
46303,3
46304,1
46305,1
46306,4
46307,3
46308,1
46309,1
46310,2
46311,1
46312,3
46313,2
46314,1
46315,1
46316,1
46317,1
46318,1
46319,2
46320,1
46321,1
46322,4
46323,1
46324,1
46325,1
46326,1
46327,1
46328,1
46329,1
46330,1
46331,3
46332,1
46333,3
46334,4
46335,1
46336,3
46337,1
46338,4
46339,1
46340,1
46341,1
46342,1
46343,1
46344,1
46345,1
46346,1
46347,1
46348,2
46349,1
46350,1
46351,1
46352,1
46353,2
46354,1
46355,4
46356,1
46357,4
46358,4
46359,1
46360,1
46361,1
46362,1
46363,1
46364,1
46365,3
46366,1
46367,2
46368,2
46369,3
46370,1
46371,1
46372,1
46373,2
46374,1
46375,1
46376,1
46377,1
46378,1
46379,2
46380,1
46381,2
46382,1
46383,1
46384,4
46385,1
46386,3
46387,3
46388,1
46389,1
46390,1
46391,3
46392,4
46393,1
46394,4
46395,1
46396,1
46397,1
46398,2
46399,1
46400,1
46401,1
46402,2
46403,4
46404,4
46405,1
46406,1
46407,1
46408,1
46409,3
46410,3
46411,4
46412,2
46413,1
46414,1
46415,3
46416,1
46417,1
46418,1
46419,1
46420,1
46421,2
46422,2
46423,1
46424,4
46425,1
46426,2
46427,1
46428,4
46429,3
46430,1
46431,1
46432,1
46433,1
46434,4
46435,1
46436,1
46437,1
46438,3
46439,1
46440,1
46441,2
46442,1
46443,2
46444,3
46445,2
46446,1
46447,1
46448,3
46449,3
46450,1
46451,1
46452,1
46453,2
46454,1
46455,3
46456,3
46457,4
46458,1
46459,1
46460,4
46461,2
46462,1
46463,2
46464,1
46465,1
46466,3
46467,1
46468,3
46469,1
46470,1
46471,2
46472,1
46473,1
46474,2
46475,1
46476,1
46477,1
46478,1
46479,1
46480,1
46481,1
46482,2
46483,2
46484,1
46485,1
46486,1
46487,3
46488,3
46489,1
46490,1
46491,3
46492,1
46493,1
46494,1
46495,1
46496,2
46497,1
46498,1
46499,3
46500,1
46501,2
46502,1
46503,4
46504,2
46505,1
46506,1
46507,2
46508,2
46509,2
46510,1
46511,3
46512,2
46513,3
46514,1
46515,1
46516,1
46517,1
46518,1
46519,2
46520,2
46521,1
46522,4
46523,1
46524,1
46525,1
46526,3
46527,1
46528,2
46529,1
46530,1
46531,1
46532,1
46533,1
46534,1
46535,3
46536,2
46537,4
46538,1
46539,1
46540,1
46541,3
46542,2
46543,4
46544,1
46545,3
46546,1
46547,4
46548,1
46549,1
46550,3
46551,1
46552,1
46553,1
46554,1
46555,4
46556,1
46557,1
46558,1
46559,1
46560,2
46561,1
46562,1
46563,1
46564,1
46565,3
46566,1
46567,4
46568,1
46569,1
46570,1
46571,1
46572,2
46573,3
46574,1
46575,2
46576,1
46577,1
46578,1
46579,3
46580,3
46581,1
46582,1
46583,1
46584,1
46585,1
46586,1
46587,4
46588,3
46589,4
46590,4
46591,1
46592,1
46593,1
46594,3
46595,1
46596,1
46597,1
46598,1
46599,1
46600,3
46601,1
46602,3
46603,4
46604,1
46605,2
46606,1
46607,1
46608,1
46609,2
46610,4
46611,1
46612,1
46613,3
46614,3
46615,1
46616,1
46617,4
46618,1
46619,1
46620,1
46621,4
46622,4
46623,1
46624,1
46625,3
46626,2
46627,3
46628,1
46629,1
46630,1
46631,1
46632,2
46633,3
46634,1
46635,3
46636,1
46637,1
46638,1
46639,1
46640,1
46641,1
46642,1
46643,1
46644,1
46645,1
46646,1
46647,3
46648,1
46649,3
46650,3
46651,4
46652,1
46653,3
46654,2
46655,1
46656,2
46657,4
46658,1
46659,1
46660,1
46661,1
46662,3
46663,4
46664,1
46665,2
46666,4
46667,1
46668,4
46669,1
46670,4
46671,1
46672,1
46673,1
46674,2
46675,1
46676,3
46677,2
46678,1
46679,1
46680,1
46681,2
46682,3
46683,1
46684,1
46685,1
46686,2
46687,1
46688,3
46689,1
46690,1
46691,3
46692,2
46693,1
46694,2
46695,1
46696,1
46697,3
46698,1
46699,3
46700,1
46701,3
46702,3
46703,3
46704,2
46705,4
46706,1
46707,3
46708,1
46709,1
46710,2
46711,4
46712,4
46713,1
46714,1
46715,1
46716,1
46717,1
46718,2
46719,1
46720,3
46721,2
46722,1
46723,3
46724,1
46725,2
46726,3
46727,2
46728,3
46729,1
46730,3
46731,2
46732,1
46733,1
46734,1
46735,1
46736,4
46737,3
46738,2
46739,1
46740,1
46741,3
46742,3
46743,1
46744,1
46745,1
46746,1
46747,1
46748,1
46749,1
46750,2
46751,1
46752,3
46753,1
46754,2
46755,1
46756,1
46757,1
46758,1
46759,1
46760,1
46761,1
46762,4
46763,2
46764,1
46765,4
46766,3
46767,1
46768,2
46769,1
46770,1
46771,4
46772,1
46773,1
46774,2
46775,2
46776,3
46777,1
46778,2
46779,1
46780,1
46781,1
46782,1
46783,1
46784,4
46785,1
46786,1
46787,2
46788,1
46789,1
46790,3
46791,1
46792,3
46793,1
46794,1
46795,1
46796,3
46797,1
46798,2
46799,3
46800,2
46801,4
46802,1
46803,1
46804,2
46805,1
46806,1
46807,1
46808,1
46809,1
46810,3
46811,2
46812,1
46813,4
46814,2
46815,2
46816,4
46817,3
46818,1
46819,1
46820,3
46821,1
46822,1
46823,1
46824,1
46825,2
46826,1
46827,1
46828,1
46829,1
46830,1
46831,1
46832,1
46833,4
46834,3
46835,1
46836,1
46837,1
46838,1
46839,1
46840,1
46841,3
46842,2
46843,3
46844,4
46845,1
46846,1
46847,3
46848,2
46849,2
46850,1
46851,4
46852,4
46853,1
46854,3
46855,1
46856,4
46857,2
46858,1
46859,4
46860,3
46861,3
46862,1
46863,1
46864,1
46865,1
46866,2
46867,3
46868,1
46869,2
46870,4
46871,3
46872,4
46873,4
46874,3
46875,3
46876,1
46877,4
46878,1
46879,1
46880,1
46881,1
46882,2
46883,1
46884,1
46885,1
46886,1
46887,1
46888,1
46889,1
46890,1
46891,2
46892,1
46893,1
46894,3
46895,4
46896,3
46897,3
46898,1
46899,1
46900,1
46901,2
46902,1
46903,1
46904,1
46905,1
46906,3
46907,4
46908,4
46909,1
46910,3
46911,1
46912,3
46913,1
46914,1
46915,1
46916,4
46917,1
46918,1
46919,1
46920,1
46921,2
46922,1
46923,1
46924,3
46925,1
46926,1
46927,1
46928,4
46929,2
46930,1
46931,2
46932,1
46933,3
46934,1
46935,1
46936,4
46937,2
46938,1
46939,1
46940,2
46941,1
46942,1
46943,3
46944,4
46945,1
46946,1
46947,2
46948,4
46949,1
46950,1
46951,3
46952,1
46953,4
46954,2
46955,3
46956,1
46957,2
46958,1
46959,1
46960,2
46961,1
46962,1
46963,2
46964,1
46965,1
46966,1
46967,2
46968,1
46969,3
46970,1
46971,3
46972,3
46973,4
46974,1
46975,2
46976,1
46977,1
46978,1
46979,1
46980,1
46981,1
46982,1
46983,4
46984,2
46985,4
46986,2
46987,1
46988,1
46989,1
46990,1
46991,1
46992,3
46993,1
46994,1
46995,1
46996,1
46997,1
46998,1
46999,3
47000,1
47001,1
47002,1
47003,3
47004,3
47005,1
47006,1
47007,1
47008,3
47009,3
47010,1
47011,1
47012,1
47013,3
47014,1
47015,1
47016,1
47017,1
47018,2
47019,1
47020,1
47021,1
47022,1
47023,1
47024,1
47025,2
47026,4
47027,1
47028,4
47029,2
47030,1
47031,1
47032,3
47033,1
47034,1
47035,4
47036,1
47037,3
47038,1
47039,3
47040,1
47041,1
47042,1
47043,1
47044,1
47045,1
47046,1
47047,2
47048,1
47049,1
47050,4
47051,1
47052,4
47053,1
47054,3
47055,2
47056,1
47057,1
47058,1
47059,1
47060,3
47061,4
47062,3
47063,2
47064,1
47065,4
47066,2
47067,2
47068,2
47069,1
47070,1
47071,4
47072,4
47073,1
47074,1
47075,1
47076,1
47077,3
47078,1
47079,4
47080,3
47081,3
47082,3
47083,3
47084,1
47085,4
47086,2
47087,4
47088,3
47089,1
47090,1
47091,3
47092,1
47093,4
47094,2
47095,3
47096,2
47097,1
47098,3
47099,1
47100,4
47101,1
47102,3
47103,1
47104,3
47105,4
47106,4
47107,1
47108,1
47109,1
47110,1
47111,1
47112,3
47113,2
47114,1
47115,1
47116,1
47117,1
47118,1
47119,4
47120,2
47121,1
47122,2
47123,1
47124,3
47125,1
47126,1
47127,1
47128,1
47129,3
47130,3
47131,4
47132,1
47133,2
47134,1
47135,2
47136,1
47137,1
47138,1
47139,1
47140,1
47141,1
47142,1
47143,1
47144,1
47145,1
47146,1
47147,1
47148,3
47149,1
47150,3
47151,3
47152,1
47153,4
47154,1
47155,1
47156,1
47157,1
47158,2
47159,1
47160,2
47161,1
47162,1
47163,4
47164,3
47165,1
47166,1
47167,2
47168,3
47169,1
47170,1
47171,1
47172,1
47173,1
47174,1
47175,1
47176,1
47177,1
47178,4
47179,3
47180,1
47181,2
47182,1
47183,3
47184,3
47185,3
47186,1
47187,4
47188,4
47189,2
47190,1
47191,1
47192,1
47193,1
47194,1
47195,1
47196,3
47197,2
47198,1
47199,2
47200,3
47201,2
47202,1
47203,2
47204,1
47205,1
47206,1
47207,1
47208,4
47209,2
47210,1
47211,1
47212,1
47213,4
47214,1
47215,1
47216,2
47217,1
47218,1
47219,1
47220,1
47221,1
47222,1
47223,2
47224,1
47225,1
47226,3
47227,1
47228,1
47229,1
47230,1
47231,3
47232,1
47233,1
47234,2
47235,3
47236,3
47237,1
47238,1
47239,4
47240,2
47241,1
47242,1
47243,3
47244,1
47245,1
47246,2
47247,2
47248,1
47249,1
47250,1
47251,3
47252,1
47253,1
47254,1
47255,2
47256,2
47257,1
47258,1
47259,2
47260,1
47261,1
47262,1
47263,1
47264,3
47265,3
47266,1
47267,2
47268,1
47269,1
47270,1
47271,1
47272,2
47273,1
47274,1
47275,1
47276,2
47277,4
47278,4
47279,1
47280,2
47281,1
47282,3
47283,1
47284,4
47285,1
47286,1
47287,3
47288,1
47289,3
47290,3
47291,3
47292,1
47293,1
47294,1
47295,1
47296,1
47297,1
47298,3
47299,1
47300,2
47301,4
47302,3
47303,1
47304,1
47305,1
47306,2
47307,2
47308,1
47309,1
47310,1
47311,3
47312,1
47313,3
47314,1
47315,1
47316,1
47317,1
47318,1
47319,3
47320,1
47321,2
47322,3
47323,4
47324,4
47325,3
47326,1
47327,1
47328,1
47329,3
47330,3
47331,1
47332,2
47333,1
47334,4
47335,1
47336,1
47337,1
47338,1
47339,4
47340,1
47341,2
47342,3
47343,1
47344,1
47345,3
47346,3
47347,1
47348,1
47349,3
47350,1
47351,4
47352,1
47353,1
47354,3
47355,1
47356,2
47357,2
47358,1
47359,3
47360,1
47361,1
47362,1
47363,3
47364,3
47365,1
47366,1
47367,3
47368,1
47369,3
47370,1
47371,2
47372,1
47373,2
47374,1
47375,1
47376,1
47377,1
47378,4
47379,1
47380,1
47381,1
47382,2
47383,1
47384,4
47385,2
47386,3
47387,1
47388,2
47389,1
47390,1
47391,1
47392,3
47393,1
47394,4
47395,2
47396,1
47397,1
47398,4
47399,4
47400,1
47401,1
47402,1
47403,1
47404,1
47405,2
47406,2
47407,1
47408,1
47409,1
47410,1
47411,1
47412,1
47413,1
47414,3
47415,1
47416,1
47417,3
47418,1
47419,1
47420,4
47421,4
47422,1
47423,3
47424,4
47425,1
47426,3
47427,4
47428,2
47429,1
47430,4
47431,1
47432,1
47433,4
47434,4
47435,2
47436,1
47437,1
47438,1
47439,2
47440,1
47441,4
47442,2
47443,1
47444,2
47445,3
47446,1
47447,3
47448,4
47449,2
47450,1
47451,4
47452,1
47453,3
47454,1
47455,1
47456,4
47457,4
47458,2
47459,4
47460,4
47461,1
47462,1
47463,1
47464,2
47465,1
47466,1
47467,1
47468,1
47469,2
47470,1
47471,3
47472,3
47473,2
47474,1
47475,2
47476,1
47477,4
47478,1
47479,1
47480,1
47481,1
47482,3
47483,1
47484,4
47485,4
47486,1
47487,1
47488,1
47489,1
47490,1
47491,1
47492,3
47493,1
47494,1
47495,1
47496,1
47497,1
47498,3
47499,1
47500,1
47501,1
47502,1
47503,1
47504,2
47505,1
47506,1
47507,4
47508,1
47509,3
47510,1
47511,4
47512,3
47513,1
47514,3
47515,1
47516,1
47517,3
47518,1
47519,1
47520,1
47521,2
47522,1
47523,3
47524,1
47525,1
47526,4
47527,2
47528,2
47529,1
47530,1
47531,2
47532,1
47533,1
47534,1
47535,4
47536,1
47537,3
47538,1
47539,1
47540,3
47541,1
47542,1
47543,1
47544,3
47545,4
47546,1
47547,2
47548,1
47549,1
47550,1
47551,3
47552,2
47553,2
47554,2
47555,3
47556,4
47557,2
47558,1
47559,1
47560,1
47561,1
47562,2
47563,1
47564,1
47565,1
47566,3
47567,4
47568,1
47569,4
47570,1
47571,1
47572,2
47573,4
47574,1
47575,1
47576,1
47577,1
47578,2
47579,1
47580,4
47581,1
47582,1
47583,1
47584,4
47585,2
47586,1
47587,2
47588,1
47589,4
47590,3
47591,1
47592,1
47593,3
47594,4
47595,3
47596,1
47597,1
47598,1
47599,1
47600,1
47601,1
47602,3
47603,1
47604,4
47605,4
47606,1
47607,1
47608,2
47609,1
47610,3
47611,4
47612,1
47613,1
47614,3
47615,1
47616,1
47617,1
47618,1
47619,3
47620,1
47621,1
47622,1
47623,3
47624,1
47625,3
47626,2
47627,1
47628,3
47629,1
47630,4
47631,1
47632,3
47633,1
47634,3
47635,1
47636,1
47637,2
47638,1
47639,1
47640,1
47641,1
47642,1
47643,3
47644,1
47645,1
47646,1
47647,2
47648,2
47649,1
47650,1
47651,2
47652,3
47653,4
47654,2
47655,1
47656,1
47657,4
47658,3
47659,3
47660,1
47661,3
47662,3
47663,1
47664,2
47665,1
47666,1
47667,1
47668,1
47669,4
47670,2
47671,1
47672,2
47673,1
47674,3
47675,1
47676,1
47677,3
47678,1
47679,1
47680,2
47681,1
47682,3
47683,1
47684,1
47685,1
47686,3
47687,1
47688,1
47689,2
47690,1
47691,1
47692,2
47693,4
47694,4
47695,1
47696,4
47697,2
47698,1
47699,2
47700,3
47701,4
47702,1
47703,1
47704,1
47705,1
47706,1
47707,1
47708,3
47709,1
47710,1
47711,3
47712,4
47713,4
47714,4
47715,3
47716,1
47717,1
47718,4
47719,4
47720,3
47721,1
47722,3
47723,1
47724,1
47725,3
47726,2
47727,4
47728,1
47729,4
47730,3
47731,3
47732,1
47733,1
47734,4
47735,2
47736,1
47737,1
47738,1
47739,3
47740,1
47741,2
47742,1
47743,1
47744,2
47745,3
47746,1
47747,2
47748,4
47749,3
47750,1
47751,3
47752,2
47753,1
47754,1
47755,1
47756,1
47757,2
47758,4
47759,3
47760,1
47761,2
47762,2
47763,3
47764,1
47765,1
47766,2
47767,1
47768,2
47769,1
47770,2
47771,1
47772,1
47773,4
47774,3
47775,1
47776,1
47777,1
47778,1
47779,2
47780,1
47781,1
47782,1
47783,1
47784,1
47785,4
47786,1
47787,2
47788,1
47789,3
47790,3
47791,4
47792,1
47793,4
47794,4
47795,2
47796,1
47797,2
47798,1
47799,3
47800,2
47801,1
47802,2
47803,4
47804,2
47805,2
47806,1
47807,1
47808,1
47809,1
47810,4
47811,1
47812,2
47813,4
47814,1
47815,2
47816,3
47817,2
47818,1
47819,1
47820,2
47821,1
47822,4
47823,2
47824,1
47825,1
47826,4
47827,1
47828,2
47829,1
47830,2
47831,3
47832,2
47833,2
47834,2
47835,3
47836,1
47837,1
47838,1
47839,1
47840,4
47841,2
47842,2
47843,1
47844,1
47845,1
47846,1
47847,1
47848,2
47849,4
47850,1
47851,4
47852,2
47853,1
47854,1
47855,1
47856,2
47857,3
47858,1
47859,2
47860,1
47861,1
47862,1
47863,1
47864,3
47865,3
47866,1
47867,1
47868,2
47869,1
47870,3
47871,4
47872,1
47873,1
47874,1
47875,1
47876,1
47877,3
47878,3
47879,4
47880,1
47881,1
47882,1
47883,2
47884,2
47885,2
47886,1
47887,1
47888,2
47889,1
47890,1
47891,2
47892,2
47893,1
47894,2
47895,1
47896,1
47897,2
47898,4
47899,1
47900,1
47901,1
47902,3
47903,1
47904,1
47905,1
47906,3
47907,1
47908,4
47909,1
47910,1
47911,1
47912,3
47913,2
47914,1
47915,4
47916,2
47917,3
47918,2
47919,1
47920,3
47921,1
47922,2
47923,2
47924,4
47925,2
47926,4
47927,1
47928,4
47929,4
47930,4
47931,2
47932,2
47933,1
47934,3
47935,1
47936,3
47937,1
47938,1
47939,1
47940,1
47941,3
47942,1
47943,1
47944,2
47945,3
47946,1
47947,2
47948,1
47949,3
47950,2
47951,4
47952,1
47953,1
47954,1
47955,1
47956,3
47957,1
47958,1
47959,2
47960,3
47961,2
47962,3
47963,4
47964,1
47965,1
47966,1
47967,3
47968,3
47969,1
47970,1
47971,2
47972,1
47973,3
47974,1
47975,2
47976,3
47977,1
47978,3
47979,2
47980,1
47981,1
47982,1
47983,1
47984,1
47985,1
47986,1
47987,2
47988,1
47989,1
47990,3
47991,4
47992,1
47993,3
47994,1
47995,1
47996,1
47997,1
47998,1
47999,1
48000,3
48001,2
48002,1
48003,4
48004,1
48005,1
48006,2
48007,3
48008,2
48009,1
48010,1
48011,1
48012,1
48013,4
48014,1
48015,3
48016,1
48017,1
48018,1
48019,4
48020,4
48021,4
48022,3
48023,1
48024,4
48025,1
48026,4
48027,1
48028,1
48029,1
48030,3
48031,1
48032,1
48033,3
48034,3
48035,3
48036,1
48037,4
48038,1
48039,4
48040,2
48041,1
48042,2
48043,4
48044,1
48045,1
48046,3
48047,1
48048,3
48049,3
48050,1
48051,1
48052,3
48053,2
48054,1
48055,3
48056,1
48057,1
48058,1
48059,3
48060,1
48061,1
48062,1
48063,1
48064,3
48065,1
48066,1
48067,4
48068,3
48069,4
48070,4
48071,3
48072,3
48073,3
48074,4
48075,1
48076,1
48077,4
48078,4
48079,1
48080,3
48081,2
48082,1
48083,1
48084,3
48085,1
48086,1
48087,2
48088,3
48089,3
48090,1
48091,1
48092,1
48093,1
48094,1
48095,3
48096,1
48097,1
48098,2
48099,3
48100,4
48101,1
48102,4
48103,4
48104,3
48105,1
48106,1
48107,2
48108,4
48109,1
48110,1
48111,3
48112,1
48113,3
48114,1
48115,1
48116,4
48117,1
48118,2
48119,1
48120,1
48121,1
